,exchange,symbol,base,quote,contract_type,margin_asset,settle_asset,linear_inverse,status,funding_interval_h,raw
357,bitget,AIXBTUSDT_UMCBL,AIXBT,USDT,perpetual,USDT,USDT,linear,trading,8,"{""symbol"": ""AIXBTUSDT_UMCBL"", ""symbolDisplayName"": ""AIXBTUSDT"", ""makerFeeRate"": ""0.0002"", ""takerFeeRate"": ""0.0006"", ""feeRateUpRatio"": ""0.005"", ""openCostUpRatio"": ""0.01"", ""quoteCoin"": ""USDT"", ""quoteCoinDisplayName"": ""USDT"", ""baseCoin"": ""AIXBT"", ""baseCoinDisplayName"": ""AIXBT"", ""buyLimitPriceRatio"": ""0.15"", ""sellLimitPriceRatio"": ""0.15"", ""supportMarginCoins"": [""USDT""], ""minTradeNum"": ""1"", ""priceEndStep"": ""1"", ""volumePlace"": ""0"", ""pricePlace"": ""5"", ""sizeMultiplier"": ""1"", ""symbolType"": ""perpetual"", ""symbolStatus"": ""normal"", ""offTime"": ""-1"", ""limitOpenTime"": ""-1"", ""maintainTime"": """", ""symbolName"": ""AIXBTUSDT"", ""minTradeUSDT"": null, ""maxPositionNum"": null, ""maxOrderNum"": null}"
358,bitget,ALCHUSDT_UMCBL,ALCH,USDT,perpetual,USDT,USDT,linear,trading,8,"{""symbol"": ""ALCHUSDT_UMCBL"", ""symbolDisplayName"": ""ALCHUSDT"", ""makerFeeRate"": ""0.0002"", ""takerFeeRate"": ""0.0006"", ""feeRateUpRatio"": ""0.005"", ""openCostUpRatio"": ""0.01"", ""quoteCoin"": ""USDT"", ""quoteCoinDisplayName"": ""USDT"", ""baseCoin"": ""ALCH"", ""baseCoinDisplayName"": ""ALCH"", ""buyLimitPriceRatio"": ""0.15"", ""sellLimitPriceRatio"": ""0.15"", ""supportMarginCoins"": [""USDT""], ""minTradeNum"": ""1"", ""priceEndStep"": ""1"", ""volumePlace"": ""0"", ""pricePlace"": ""5"", ""sizeMultiplier"": ""1"", ""symbolType"": ""perpetual"", ""symbolStatus"": ""normal"", ""offTime"": ""-1"", ""limitOpenTime"": ""-1"", ""maintainTime"": """", ""symbolName"": ""ALCHUSDT"", ""minTradeUSDT"": null, ""maxPositionNum"": null, ""maxOrderNum"": null}"
359,bitget,APEUSDT_UMCBL,APE,USDT,perpetual,USDT,USDT,linear,trading,8,"{""symbol"": ""APEUSDT_UMCBL"", ""symbolDisplayName"": ""APEUSDT"", ""makerFeeRate"": ""0.0002"", ""takerFeeRate"": ""0.0006"", ""feeRateUpRatio"": ""0.005"", ""openCostUpRatio"": ""0.01"", ""quoteCoin"": ""USDT"", ""quoteCoinDisplayName"": ""USDT"", ""baseCoin"": ""APE"", ""baseCoinDisplayName"": ""APE"", ""buyLimitPriceRatio"": ""0.08"", ""sellLimitPriceRatio"": ""0.08"", ""supportMarginCoins"": [""USDT""], ""minTradeNum"": ""0.1"", ""priceEndStep"": ""1"", ""volumePlace"": ""1"", ""pricePlace"": ""4"", ""sizeMultiplier"": ""0.1"", ""symbolType"": ""perpetual"", ""symbolStatus"": ""normal"", ""offTime"": ""-1"", ""limitOpenTime"": ""-1"", ""maintainTime"": """", ""symbolName"": ""APEUSDT"", ""minTradeUSDT"": null, ""maxPositionNum"": null, ""maxOrderNum"": null}"
360,bitget,APTUSDT_UMCBL,APT,USDT,perpetual,USDT,USDT,linear,trading,8,"{""symbol"": ""APTUSDT_UMCBL"", ""symbolDisplayName"": ""APTUSDT"", ""makerFeeRate"": ""0.0002"", ""takerFeeRate"": ""0.0006"", ""feeRateUpRatio"": ""0.005"", ""openCostUpRatio"": ""0.01"", ""quoteCoin"": ""USDT"", ""quoteCoinDisplayName"": ""USDT"", ""baseCoin"": ""APT"", ""baseCoinDisplayName"": ""APT"", ""buyLimitPriceRatio"": ""0.1"", ""sellLimitPriceRatio"": ""0.1"", ""supportMarginCoins"": [""USDT""], ""minTradeNum"": ""0.001"", ""priceEndStep"": ""1"", ""volumePlace"": ""3"", ""pricePlace"": ""4"", ""sizeMultiplier"": ""0.001"", ""symbolType"": ""perpetual"", ""symbolStatus"": ""normal"", ""offTime"": ""-1"", ""limitOpenTime"": ""-1"", ""maintainTime"": """", ""symbolName"": ""APTUSDT"", ""minTradeUSDT"": null, ""maxPositionNum"": null, ""maxOrderNum"": null}"
361,bitget,ARBUSDT_UMCBL,ARB,USDT,perpetual,USDT,USDT,linear,trading,8,"{""symbol"": ""ARBUSDT_UMCBL"", ""symbolDisplayName"": ""ARBUSDT"", ""makerFeeRate"": ""0.0002"", ""takerFeeRate"": ""0.0006"", ""feeRateUpRatio"": ""0.005"", ""openCostUpRatio"": ""0.01"", ""quoteCoin"": ""USDT"", ""quoteCoinDisplayName"": ""USDT"", ""baseCoin"": ""ARB"", ""baseCoinDisplayName"": ""ARB"", ""buyLimitPriceRatio"": ""0.15"", ""sellLimitPriceRatio"": ""0.15"", ""supportMarginCoins"": [""USDT""], ""minTradeNum"": ""0.01"", ""priceEndStep"": ""1"", ""volumePlace"": ""2"", ""pricePlace"": ""4"", ""sizeMultiplier"": ""0.01"", ""symbolType"": ""perpetual"", ""symbolStatus"": ""normal"", ""offTime"": ""-1"", ""limitOpenTime"": ""-1"", ""maintainTime"": """", ""symbolName"": ""ARBUSDT"", ""minTradeUSDT"": null, ""maxPositionNum"": null, ""maxOrderNum"": null}"
362,bitget,ASTERUSDT_UMCBL,ASTER,USDT,perpetual,USDT,USDT,linear,trading,8,"{""symbol"": ""ASTERUSDT_UMCBL"", ""symbolDisplayName"": ""ASTERUSDT"", ""makerFeeRate"": ""0.0002"", ""takerFeeRate"": ""0.0006"", ""feeRateUpRatio"": ""0.005"", ""openCostUpRatio"": ""0.01"", ""quoteCoin"": ""USDT"", ""quoteCoinDisplayName"": ""USDT"", ""baseCoin"": ""ASTER"", ""baseCoinDisplayName"": ""ASTER"", ""buyLimitPriceRatio"": ""0.15"", ""sellLimitPriceRatio"": ""0.15"", ""supportMarginCoins"": [""USDT""], ""minTradeNum"": ""1"", ""priceEndStep"": ""1"", ""volumePlace"": ""0"", ""pricePlace"": ""4"", ""sizeMultiplier"": ""1"", ""symbolType"": ""perpetual"", ""symbolStatus"": ""normal"", ""offTime"": ""-1"", ""limitOpenTime"": ""-1"", ""maintainTime"": """", ""symbolName"": ""ASTERUSDT"", ""minTradeUSDT"": null, ""maxPositionNum"": null, ""maxOrderNum"": null}"
363,bitget,ATOMUSDT_UMCBL,ATOM,USDT,perpetual,USDT,USDT,linear,trading,8,"{""symbol"": ""ATOMUSDT_UMCBL"", ""symbolDisplayName"": ""ATOMUSDT"", ""makerFeeRate"": ""0.0002"", ""takerFeeRate"": ""0.0006"", ""feeRateUpRatio"": ""0.005"", ""openCostUpRatio"": ""0.01"", ""quoteCoin"": ""USDT"", ""quoteCoinDisplayName"": ""USDT"", ""baseCoin"": ""ATOM"", ""baseCoinDisplayName"": ""ATOM"", ""buyLimitPriceRatio"": ""0.1"", ""sellLimitPriceRatio"": ""0.1"", ""supportMarginCoins"": [""USDT""], ""minTradeNum"": ""1"", ""priceEndStep"": ""1"", ""volumePlace"": ""0"", ""pricePlace"": ""4"", ""sizeMultiplier"": ""1"", ""symbolType"": ""perpetual"", ""symbolStatus"": ""normal"", ""offTime"": ""-1"", ""limitOpenTime"": ""-1"", ""maintainTime"": """", ""symbolName"": ""ATOMUSDT"", ""minTradeUSDT"": null, ""maxPositionNum"": null, ""maxOrderNum"": null}"
364,bitget,AVAXUSDT_UMCBL,AVAX,USDT,perpetual,USDT,USDT,linear,trading,8,"{""symbol"": ""AVAXUSDT_UMCBL"", ""symbolDisplayName"": ""AVAXUSDT"", ""makerFeeRate"": ""0.0002"", ""takerFeeRate"": ""0.0006"", ""feeRateUpRatio"": ""0.005"", ""openCostUpRatio"": ""0.01"", ""quoteCoin"": ""USDT"", ""quoteCoinDisplayName"": ""USDT"", ""baseCoin"": ""AVAX"", ""baseCoinDisplayName"": ""AVAX"", ""buyLimitPriceRatio"": ""0.1"", ""sellLimitPriceRatio"": ""0.1"", ""supportMarginCoins"": [""USDT""], ""minTradeNum"": ""0.1"", ""priceEndStep"": ""1"", ""volumePlace"": ""1"", ""pricePlace"": ""3"", ""sizeMultiplier"": ""0.1"", ""symbolType"": ""perpetual"", ""symbolStatus"": ""normal"", ""offTime"": ""-1"", ""limitOpenTime"": ""-1"", ""maintainTime"": """", ""symbolName"": ""AVAXUSDT"", ""minTradeUSDT"": null, ""maxPositionNum"": null, ""maxOrderNum"": null}"
365,bitget,BANKUSDT_UMCBL,BANK,USDT,perpetual,USDT,USDT,linear,trading,8,"{""symbol"": ""BANKUSDT_UMCBL"", ""symbolDisplayName"": ""BANKUSDT"", ""makerFeeRate"": ""0.0002"", ""takerFeeRate"": ""0.0006"", ""feeRateUpRatio"": ""0.005"", ""openCostUpRatio"": ""0.01"", ""quoteCoin"": ""USDT"", ""quoteCoinDisplayName"": ""USDT"", ""baseCoin"": ""BANK"", ""baseCoinDisplayName"": ""BANK"", ""buyLimitPriceRatio"": ""0.15"", ""sellLimitPriceRatio"": ""0.15"", ""supportMarginCoins"": [""USDT""], ""minTradeNum"": ""1"", ""priceEndStep"": ""1"", ""volumePlace"": ""0"", ""pricePlace"": ""5"", ""sizeMultiplier"": ""1"", ""symbolType"": ""perpetual"", ""symbolStatus"": ""normal"", ""offTime"": ""-1"", ""limitOpenTime"": ""-1"", ""maintainTime"": """", ""symbolName"": ""BANKUSDT"", ""minTradeUSDT"": null, ""maxPositionNum"": null, ""maxOrderNum"": null}"
366,bitget,BBUSDT_UMCBL,BB,USDT,perpetual,USDT,USDT,linear,trading,8,"{""symbol"": ""BBUSDT_UMCBL"", ""symbolDisplayName"": ""BBUSDT"", ""makerFeeRate"": ""0.0002"", ""takerFeeRate"": ""0.0006"", ""feeRateUpRatio"": ""0.005"", ""openCostUpRatio"": ""0.01"", ""quoteCoin"": ""USDT"", ""quoteCoinDisplayName"": ""USDT"", ""baseCoin"": ""BB"", ""baseCoinDisplayName"": ""BB"", ""buyLimitPriceRatio"": ""0.15"", ""sellLimitPriceRatio"": ""0.15"", ""supportMarginCoins"": [""USDT""], ""minTradeNum"": ""1"", ""priceEndStep"": ""1"", ""volumePlace"": ""0"", ""pricePlace"": ""5"", ""sizeMultiplier"": ""1"", ""symbolType"": ""perpetual"", ""symbolStatus"": ""normal"", ""offTime"": ""-1"", ""limitOpenTime"": ""-1"", ""maintainTime"": """", ""symbolName"": ""BBUSDT"", ""minTradeUSDT"": null, ""maxPositionNum"": null, ""maxOrderNum"": null}"
367,bitget,BCHUSDT_UMCBL,BCH,USDT,perpetual,USDT,USDT,linear,trading,8,"{""symbol"": ""BCHUSDT_UMCBL"", ""symbolDisplayName"": ""BCHUSDT"", ""makerFeeRate"": ""0.0002"", ""takerFeeRate"": ""0.0006"", ""feeRateUpRatio"": ""0.005"", ""openCostUpRatio"": ""0.01"", ""quoteCoin"": ""USDT"", ""quoteCoinDisplayName"": ""USDT"", ""baseCoin"": ""BCH"", ""baseCoinDisplayName"": ""BCH"", ""buyLimitPriceRatio"": ""0.05"", ""sellLimitPriceRatio"": ""0.05"", ""supportMarginCoins"": [""USDT""], ""minTradeNum"": ""0.01"", ""priceEndStep"": ""1"", ""volumePlace"": ""2"", ""pricePlace"": ""2"", ""sizeMultiplier"": ""0.01"", ""symbolType"": ""perpetual"", ""symbolStatus"": ""normal"", ""offTime"": ""-1"", ""limitOpenTime"": ""-1"", ""maintainTime"": """", ""symbolName"": ""BCHUSDT"", ""minTradeUSDT"": null, ""maxPositionNum"": null, ""maxOrderNum"": null}"
368,bitget,BEATUSDT_UMCBL,BEAT,USDT,perpetual,USDT,USDT,linear,trading,8,"{""symbol"": ""BEATUSDT_UMCBL"", ""symbolDisplayName"": ""BEATUSDT"", ""makerFeeRate"": ""0.0002"", ""takerFeeRate"": ""0.0006"", ""feeRateUpRatio"": ""0.005"", ""openCostUpRatio"": ""0.01"", ""quoteCoin"": ""USDT"", ""quoteCoinDisplayName"": ""USDT"", ""baseCoin"": ""BEAT"", ""baseCoinDisplayName"": ""BEAT"", ""buyLimitPriceRatio"": ""0.15"", ""sellLimitPriceRatio"": ""0.15"", ""supportMarginCoins"": [""USDT""], ""minTradeNum"": ""1"", ""priceEndStep"": ""1"", ""volumePlace"": ""0"", ""pricePlace"": ""5"", ""sizeMultiplier"": ""1"", ""symbolType"": ""perpetual"", ""symbolStatus"": ""normal"", ""offTime"": ""-1"", ""limitOpenTime"": ""-1"", ""maintainTime"": """", ""symbolName"": ""BEATUSDT"", ""minTradeUSDT"": null, ""maxPositionNum"": null, ""maxOrderNum"": null}"
369,bitget,BGBUSDT_UMCBL,BGB,USDT,perpetual,USDT,USDT,linear,trading,8,"{""symbol"": ""BGBUSDT_UMCBL"", ""symbolDisplayName"": ""BGBUSDT"", ""makerFeeRate"": ""0.0002"", ""takerFeeRate"": ""0.0006"", ""feeRateUpRatio"": ""0.005"", ""openCostUpRatio"": ""0.01"", ""quoteCoin"": ""USDT"", ""quoteCoinDisplayName"": ""USDT"", ""baseCoin"": ""BGB"", ""baseCoinDisplayName"": ""BGB"", ""buyLimitPriceRatio"": ""0.05"", ""sellLimitPriceRatio"": ""0.05"", ""supportMarginCoins"": [""USDT""], ""minTradeNum"": ""1"", ""priceEndStep"": ""1"", ""volumePlace"": ""0"", ""pricePlace"": ""3"", ""sizeMultiplier"": ""1"", ""symbolType"": ""perpetual"", ""symbolStatus"": ""normal"", ""offTime"": ""-1"", ""limitOpenTime"": ""-1"", ""maintainTime"": """", ""symbolName"": ""BGBUSDT"", ""minTradeUSDT"": null, ""maxPositionNum"": null, ""maxOrderNum"": null}"
370,bitget,BNBUSDT_UMCBL,BNB,USDT,perpetual,USDT,USDT,linear,trading,8,"{""symbol"": ""BNBUSDT_UMCBL"", ""symbolDisplayName"": ""BNBUSDT"", ""makerFeeRate"": ""0.0002"", ""takerFeeRate"": ""0.0006"", ""feeRateUpRatio"": ""0.005"", ""openCostUpRatio"": ""0.01"", ""quoteCoin"": ""USDT"", ""quoteCoinDisplayName"": ""USDT"", ""baseCoin"": ""BNB"", ""baseCoinDisplayName"": ""BNB"", ""buyLimitPriceRatio"": ""0.05"", ""sellLimitPriceRatio"": ""0.05"", ""supportMarginCoins"": [""USDT""], ""minTradeNum"": ""0.01"", ""priceEndStep"": ""1"", ""volumePlace"": ""2"", ""pricePlace"": ""2"", ""sizeMultiplier"": ""0.01"", ""symbolType"": ""perpetual"", ""symbolStatus"": ""normal"", ""offTime"": ""-1"", ""limitOpenTime"": ""-1"", ""maintainTime"": """", ""symbolName"": ""BNBUSDT"", ""minTradeUSDT"": null, ""maxPositionNum"": null, ""maxOrderNum"": null}"
371,bitget,BRETTUSDT_UMCBL,BRETT,USDT,perpetual,USDT,USDT,linear,trading,8,"{""symbol"": ""BRETTUSDT_UMCBL"", ""symbolDisplayName"": ""BRETTUSDT"", ""makerFeeRate"": ""0.0002"", ""takerFeeRate"": ""0.0006"", ""feeRateUpRatio"": ""0.005"", ""openCostUpRatio"": ""0.01"", ""quoteCoin"": ""USDT"", ""quoteCoinDisplayName"": ""USDT"", ""baseCoin"": ""BRETT"", ""baseCoinDisplayName"": ""BRETT"", ""buyLimitPriceRatio"": ""0.15"", ""sellLimitPriceRatio"": ""0.15"", ""supportMarginCoins"": [""USDT""], ""minTradeNum"": ""10"", ""priceEndStep"": ""1"", ""volumePlace"": ""0"", ""pricePlace"": ""5"", ""sizeMultiplier"": ""10"", ""symbolType"": ""perpetual"", ""symbolStatus"": ""normal"", ""offTime"": ""-1"", ""limitOpenTime"": ""-1"", ""maintainTime"": """", ""symbolName"": ""BRETTUSDT"", ""minTradeUSDT"": null, ""maxPositionNum"": null, ""maxOrderNum"": null}"
372,bitget,BTCPERP_CMCBL,BTC,USDC,perpetual,USDC,USDC,linear,trading,8,"{""symbol"": ""BTCPERP_CMCBL"", ""symbolDisplayName"": ""BTCUSDC"", ""makerFeeRate"": ""0.0002"", ""takerFeeRate"": ""0.0006"", ""feeRateUpRatio"": ""0.005"", ""openCostUpRatio"": ""0.01"", ""quoteCoin"": ""USDC"", ""quoteCoinDisplayName"": ""USDC"", ""baseCoin"": ""BTC"", ""baseCoinDisplayName"": ""BTC"", ""buyLimitPriceRatio"": ""0.05"", ""sellLimitPriceRatio"": ""0.05"", ""supportMarginCoins"": [""USDC""], ""minTradeNum"": ""0.0001"", ""priceEndStep"": ""1"", ""volumePlace"": ""4"", ""pricePlace"": ""1"", ""sizeMultiplier"": ""0.0001"", ""symbolType"": ""perpetual"", ""symbolStatus"": ""normal"", ""offTime"": ""-1"", ""limitOpenTime"": ""-1"", ""maintainTime"": """", ""symbolName"": ""BTCPERP"", ""minTradeUSDT"": null, ""maxPositionNum"": null, ""maxOrderNum"": null}"
373,bitget,BTCUSDT_UMCBL,BTC,USDT,perpetual,USDT,USDT,linear,trading,8,"{""symbol"": ""BTCUSDT_UMCBL"", ""symbolDisplayName"": ""BTCUSDT"", ""makerFeeRate"": ""0.0002"", ""takerFeeRate"": ""0.0006"", ""feeRateUpRatio"": ""0.005"", ""openCostUpRatio"": ""0.01"", ""quoteCoin"": ""USDT"", ""quoteCoinDisplayName"": ""USDT"", ""baseCoin"": ""BTC"", ""baseCoinDisplayName"": ""BTC"", ""buyLimitPriceRatio"": ""0.05"", ""sellLimitPriceRatio"": ""0.05"", ""supportMarginCoins"": [""USDT""], ""minTradeNum"": ""0.0001"", ""priceEndStep"": ""1"", ""volumePlace"": ""4"", ""pricePlace"": ""1"", ""sizeMultiplier"": ""0.0001"", ""symbolType"": ""perpetual"", ""symbolStatus"": ""normal"", ""offTime"": ""-1"", ""limitOpenTime"": ""-1"", ""maintainTime"": """", ""symbolName"": ""BTCUSDT"", ""minTradeUSDT"": null, ""maxPositionNum"": null, ""maxOrderNum"": null}"
374,bitget,BTCUSD_DMCBL,BTC,USD,perpetual,BTC,BTC,inverse,trading,8,"{""symbol"": ""BTCUSD_DMCBL"", ""symbolDisplayName"": ""BTCUSD"", ""makerFeeRate"": ""0.0002"", ""takerFeeRate"": ""0.0006"", ""feeRateUpRatio"": ""0.005"", ""openCostUpRatio"": ""0.01"", ""quoteCoin"": ""USD"", ""quoteCoinDisplayName"": ""USD"", ""baseCoin"": ""BTC"", ""baseCoinDisplayName"": ""BTC"", ""buyLimitPriceRatio"": ""0.05"", ""sellLimitPriceRatio"": ""0.05"", ""supportMarginCoins"": [""BTC"", ""STETH"", ""XRP"", ""ETH"", ""USDE"", ""USDC"", ""BGB""], ""minTradeNum"": ""0.0001"", ""priceEndStep"": ""1"", ""volumePlace"": ""4"", ""pricePlace"": ""1"", ""sizeMultiplier"": ""0.0001"", ""symbolType"": ""perpetual"", ""symbolStatus"": ""normal"", ""offTime"": ""-1"", ""limitOpenTime"": ""-1"", ""maintainTime"": """", ""symbolName"": ""BTCUSD"", ""minTradeUSDT"": null, ""maxPositionNum"": null, ""maxOrderNum"": null}"
375,bitget,BTCUSD_DMCBL_251226,BTC,USD,perpetual,BTC,BTC,inverse,trading,8,"{""symbol"": ""BTCUSD_DMCBL_251226"", ""symbolDisplayName"": ""BTCUSD"", ""makerFeeRate"": ""0.0002"", ""takerFeeRate"": ""0.0006"", ""feeRateUpRatio"": ""0.005"", ""openCostUpRatio"": ""0.01"", ""quoteCoin"": ""USD"", ""quoteCoinDisplayName"": ""USD"", ""baseCoin"": ""BTC"", ""baseCoinDisplayName"": ""BTC"", ""buyLimitPriceRatio"": ""0.05"", ""sellLimitPriceRatio"": ""0.05"", ""supportMarginCoins"": [""BTC""], ""minTradeNum"": ""0.001"", ""priceEndStep"": ""1"", ""volumePlace"": ""3"", ""pricePlace"": ""1"", ""sizeMultiplier"": ""0.001"", ""symbolType"": ""delivery"", ""symbolStatus"": ""normal"", ""offTime"": ""-1"", ""limitOpenTime"": ""-1"", ""maintainTime"": """", ""symbolName"": ""BTCUSD_D2"", ""minTradeUSDT"": null, ""maxPositionNum"": null, ""maxOrderNum"": null}"
376,bitget,BTCUSD_DMCBL_260327,BTC,USD,perpetual,BTC,BTC,inverse,trading,8,"{""symbol"": ""BTCUSD_DMCBL_260327"", ""symbolDisplayName"": ""BTCUSD"", ""makerFeeRate"": ""0.0002"", ""takerFeeRate"": ""0.0006"", ""feeRateUpRatio"": ""0.005"", ""openCostUpRatio"": ""0.01"", ""quoteCoin"": ""USD"", ""quoteCoinDisplayName"": ""USD"", ""baseCoin"": ""BTC"", ""baseCoinDisplayName"": ""BTC"", ""buyLimitPriceRatio"": ""0.05"", ""sellLimitPriceRatio"": ""0.05"", ""supportMarginCoins"": [""BTC""], ""minTradeNum"": ""0.001"", ""priceEndStep"": ""1"", ""volumePlace"": ""3"", ""pricePlace"": ""1"", ""sizeMultiplier"": ""0.001"", ""symbolType"": ""delivery"", ""symbolStatus"": ""normal"", ""offTime"": ""-1"", ""limitOpenTime"": ""-1"", ""maintainTime"": """", ""symbolName"": ""BTCUSD_D1"", ""minTradeUSDT"": null, ""maxPositionNum"": null, ""maxOrderNum"": null}"
377,bitget,CELOUSDT_UMCBL,CELO,USDT,perpetual,USDT,USDT,linear,trading,8,"{""symbol"": ""CELOUSDT_UMCBL"", ""symbolDisplayName"": ""CELOUSDT"", ""makerFeeRate"": ""0.0002"", ""takerFeeRate"": ""0.0006"", ""feeRateUpRatio"": ""0.005"", ""openCostUpRatio"": ""0.01"", ""quoteCoin"": ""USDT"", ""quoteCoinDisplayName"": ""USDT"", ""baseCoin"": ""CELO"", ""baseCoinDisplayName"": ""CELO"", ""buyLimitPriceRatio"": ""0.15"", ""sellLimitPriceRatio"": ""0.15"", ""supportMarginCoins"": [""USDT""], ""minTradeNum"": ""0.1"", ""priceEndStep"": ""1"", ""volumePlace"": ""1"", ""pricePlace"": ""4"", ""sizeMultiplier"": ""0.1"", ""symbolType"": ""perpetual"", ""symbolStatus"": ""normal"", ""offTime"": ""-1"", ""limitOpenTime"": ""-1"", ""maintainTime"": """", ""symbolName"": ""CELOUSDT"", ""minTradeUSDT"": null, ""maxPositionNum"": null, ""maxOrderNum"": null}"
378,bitget,CFXUSDT_UMCBL,CFX,USDT,perpetual,USDT,USDT,linear,trading,8,"{""symbol"": ""CFXUSDT_UMCBL"", ""symbolDisplayName"": ""CFXUSDT"", ""makerFeeRate"": ""0.0002"", ""takerFeeRate"": ""0.0006"", ""feeRateUpRatio"": ""0.005"", ""openCostUpRatio"": ""0.01"", ""quoteCoin"": ""USDT"", ""quoteCoinDisplayName"": ""USDT"", ""baseCoin"": ""CFX"", ""baseCoinDisplayName"": ""CFX"", ""buyLimitPriceRatio"": ""0.15"", ""sellLimitPriceRatio"": ""0.15"", ""supportMarginCoins"": [""USDT""], ""minTradeNum"": ""1"", ""priceEndStep"": ""1"", ""volumePlace"": ""0"", ""pricePlace"": ""5"", ""sizeMultiplier"": ""1"", ""symbolType"": ""perpetual"", ""symbolStatus"": ""normal"", ""offTime"": ""-1"", ""limitOpenTime"": ""-1"", ""maintainTime"": """", ""symbolName"": ""CFXUSDT"", ""minTradeUSDT"": null, ""maxPositionNum"": null, ""maxOrderNum"": null}"
379,bitget,COINUSDT_UMCBL,COIN,USDT,perpetual,USDT,USDT,linear,trading,8,"{""symbol"": ""COINUSDT_UMCBL"", ""symbolDisplayName"": ""COINUSDT"", ""makerFeeRate"": ""0.0002"", ""takerFeeRate"": ""0.0006"", ""feeRateUpRatio"": ""0.005"", ""openCostUpRatio"": ""0.01"", ""quoteCoin"": ""USDT"", ""quoteCoinDisplayName"": ""USDT"", ""baseCoin"": ""COIN"", ""baseCoinDisplayName"": ""COIN"", ""buyLimitPriceRatio"": ""0.15"", ""sellLimitPriceRatio"": ""0.15"", ""supportMarginCoins"": [""USDT""], ""minTradeNum"": ""0.01"", ""priceEndStep"": ""1"", ""volumePlace"": ""2"", ""pricePlace"": ""2"", ""sizeMultiplier"": ""0.01"", ""symbolType"": ""perpetual"", ""symbolStatus"": ""normal"", ""offTime"": ""-1"", ""limitOpenTime"": ""-1"", ""maintainTime"": """", ""symbolName"": ""COINUSDT"", ""minTradeUSDT"": null, ""maxPositionNum"": null, ""maxOrderNum"": null}"
380,bitget,CROSSUSDT_UMCBL,CROSS,USDT,perpetual,USDT,USDT,linear,trading,8,"{""symbol"": ""CROSSUSDT_UMCBL"", ""symbolDisplayName"": ""CROSSUSDT"", ""makerFeeRate"": ""0.0002"", ""takerFeeRate"": ""0.0006"", ""feeRateUpRatio"": ""0.005"", ""openCostUpRatio"": ""0.01"", ""quoteCoin"": ""USDT"", ""quoteCoinDisplayName"": ""USDT"", ""baseCoin"": ""CROSS"", ""baseCoinDisplayName"": ""CROSS"", ""buyLimitPriceRatio"": ""0.15"", ""sellLimitPriceRatio"": ""0.15"", ""supportMarginCoins"": [""USDT""], ""minTradeNum"": ""1"", ""priceEndStep"": ""1"", ""volumePlace"": ""0"", ""pricePlace"": ""5"", ""sizeMultiplier"": ""1"", ""symbolType"": ""perpetual"", ""symbolStatus"": ""normal"", ""offTime"": ""-1"", ""limitOpenTime"": ""-1"", ""maintainTime"": """", ""symbolName"": ""CROSSUSDT"", ""minTradeUSDT"": null, ""maxPositionNum"": null, ""maxOrderNum"": null}"
381,bitget,CRVUSDT_UMCBL,CRV,USDT,perpetual,USDT,USDT,linear,trading,8,"{""symbol"": ""CRVUSDT_UMCBL"", ""symbolDisplayName"": ""CRVUSDT"", ""makerFeeRate"": ""0.0002"", ""takerFeeRate"": ""0.0006"", ""feeRateUpRatio"": ""0.005"", ""openCostUpRatio"": ""0.01"", ""quoteCoin"": ""USDT"", ""quoteCoinDisplayName"": ""USDT"", ""baseCoin"": ""CRV"", ""baseCoinDisplayName"": ""CRV"", ""buyLimitPriceRatio"": ""0.1"", ""sellLimitPriceRatio"": ""0.1"", ""supportMarginCoins"": [""USDT""], ""minTradeNum"": ""1"", ""priceEndStep"": ""1"", ""volumePlace"": ""0"", ""pricePlace"": ""4"", ""sizeMultiplier"": ""1"", ""symbolType"": ""perpetual"", ""symbolStatus"": ""normal"", ""offTime"": ""-1"", ""limitOpenTime"": ""-1"", ""maintainTime"": """", ""symbolName"": ""CRVUSDT"", ""minTradeUSDT"": null, ""maxPositionNum"": null, ""maxOrderNum"": null}"
382,bitget,CTSIUSDT_UMCBL,CTSI,USDT,perpetual,USDT,USDT,linear,trading,8,"{""symbol"": ""CTSIUSDT_UMCBL"", ""symbolDisplayName"": ""CTSIUSDT"", ""makerFeeRate"": ""0.0002"", ""takerFeeRate"": ""0.0006"", ""feeRateUpRatio"": ""0.005"", ""openCostUpRatio"": ""0.01"", ""quoteCoin"": ""USDT"", ""quoteCoinDisplayName"": ""USDT"", ""baseCoin"": ""CTSI"", ""baseCoinDisplayName"": ""CTSI"", ""buyLimitPriceRatio"": ""0.15"", ""sellLimitPriceRatio"": ""0.15"", ""supportMarginCoins"": [""USDT""], ""minTradeNum"": ""1"", ""priceEndStep"": ""1"", ""volumePlace"": ""0"", ""pricePlace"": ""5"", ""sizeMultiplier"": ""1"", ""symbolType"": ""perpetual"", ""symbolStatus"": ""normal"", ""offTime"": ""-1"", ""limitOpenTime"": ""-1"", ""maintainTime"": """", ""symbolName"": ""CTSIUSDT"", ""minTradeUSDT"": null, ""maxPositionNum"": null, ""maxOrderNum"": null}"
